"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","124","2.1. Create and run DR for 2 storage locations that have: container with item, empty container, sub-location, empty sub-container and sub-container with item - No Discrepancies Found","Inventory Reports","Thu May 29 21:16:09 UTC 2025","failed","Thu May 29 21:16:09 UTC 2025","","2. Parent/child locations with items and containers","",""
"","20908","A.M_2. Add Media to Item","","Thu May 29 21:41:15 UTC 2025","passed","Thu May 29 21:41:36 UTC 2025","","Add Media","",""
"","0","I.C_3 Case with custom fields","","Thu May 29 21:16:29 UTC 2025","skipped","Thu May 29 21:16:29 UTC 2025","","Import Cases","",""
"","1","I.C_1 Case with all fields -- user and user group in Case Officer(s) field","","Thu May 29 21:16:29 UTC 2025","broken","Thu May 29 21:16:29 UTC 2025","","Import Cases","",""
"","70708","1. Edit and verify all values on Item View page -- replace the current values in multiselect fields - Tags & Item Belongs To","","Thu May 29 21:24:16 UTC 2025","passed","Thu May 29 21:25:27 UTC 2025","","Edit Item","",""
"","72416","9.1 verify multiple Users and Groups can be saved in Case Officers field and Custom User/User Group","Add Case","Thu May 29 21:24:59 UTC 2025","passed","Thu May 29 21:26:12 UTC 2025","","9. --- with multiple users/groups in Case Officers field","",""
"","1","1 Import Legacy Chain of Custody - Checked In transaction","","Thu May 29 21:16:57 UTC 2025","broken","Thu May 29 21:16:57 UTC 2025","","Import Legacy Chain of Custody","",""
"","755","2. Import and verify Person with minimum fields","","Thu May 29 21:17:53 UTC 2025","failed","Thu May 29 21:17:54 UTC 2025","","Import People","",""
"","666","6 Validation messages for not mapped fields","","Thu May 29 21:17:39 UTC 2025","failed","Thu May 29 21:17:40 UTC 2025","","Import Notes","",""
"","1","1. Import Person with all updated fields","","Thu May 29 21:18:03 UTC 2025","broken","Thu May 29 21:18:03 UTC 2025","","Import People Updates","",""
